// 利己 ，东方皇朝
8=0.111111111111111,0.833333333333333,0.5,0.833333333333333,0.833333333333333,0.222222222222222,0.833333333333333,0.333333333333333,0.5,0.833333333333333,0.444444444444444,0.5,0.333333333333333,0.833333333333333,0.333333333333333,0.777777777777778,0,0,0.666666666666667,0.5,0.5,0.75,1,0.75,0
8=0.333333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0,0.333333333333333,0.833333333333333,0.333333333333333,0.666666666666667,0,0.5,0.5,0.5,0.666666666666667,0.333333333333333,1,0.25,0,0.75,1,0.25,1,1,0.75,0
8=0,0.5,0.666666666666667,0.833333333333333,0.5,0.5,0.833333333333333,0,0.333333333333333,1,0.5,1,0.666666666666667,1,0.333333333333333,1,0,0,0.5,0.5,0.833333333333333,0.666666666666667,0.666666666666667,0.833333333333333,0.166666666666667

9=0,0.5,0.666666666666667,0.666666666666667,0.333333333333333,0.5,0.666666666666667,0,0,1,0.5,0.666666666666667,0.166666666666667,0.666666666666667,1,0.333333333333333,0.5,0.5,0.833333333333333,0.5,0.833333333333333,0.666666666666667,0.666666666666667,0.833333333333333,0
9=0.222222222222222,0.833333333333333,0.333333333333333,0.833333333333333,0.333333333333333,0.666666666666667,0,0,0.5,0.666666666666667,0.555555555555556,0.666666666666667,0.5,1,0.5,0.444444444444444,0.166666666666667,0.333333333333333,1,0.166666666666667,0.666666666666667,1,1,0.25,0
9=0.333333333333333,0.666666666666667,0.666666666666667,0.833333333333333,0.166666666666667,1,0,0,0.166666666666667,0.833333333333333,0.833333333333333,0.5,0.333333333333333,0.5,1,0,0.333333333333333,0.333333333333333,0.166666666666667,0.833333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.166666666666667




// 沙巴代理
8=1,0.25,0.5,1,0.5,1,0,0,1,1,0.5,0.5,1,1,0,0,1,1,0,0,0.5,0.5,1,0,0
2=0.25,0.75,0.5,0.5,0.5,0.25,0,0,1,0.5,0,0.25,0.5,0.5,0,0.75,0.5,0,0,0,1,0,0,0,0
1=0,0.5,0.25,0.75,0,0,0,0.25,0.5,0,0,0,0.75,0.25,0,0,0,0.75,0,0,0.5,0.75,0.75,0.5,0.5
1=0,0.25,0.5,0.5,1,0,0,0,1,1,0,0,0.5,1,0,0,0,1,1,0,1,0.75,1,0.5,0.5
1=0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,1,0.666666666666667,0,0,0.666666666666667,1,0,0,0.333333333333333,1,0,0,0,1,0,0,0,0
3=0,0.666666666666667,0.333333333333333,0.833333333333333,0.666666666666667,0,0.5,0.5,0.5,0,0,0.5,0.5,0.75,0,0,0,0,1,0.5,1,0.75,0.5,0.25,0
9=0.833333333333333,0.5,0.666666666666667,0.166666666666667,0,0.5,0.5,0,0.75,0,0,0.75,0.75,0.75,0.5,0,0,0,0.5,1,0,0,0,1,0.5
4=0,0.833333333333333,0.166666666666667,0,0,0.5,0.5,1,0,0,0.5,0.25,0.5,0.25,0,0.5,0.5,0.5,1,0.5,0,0,0,0.75,0
6=0.5,0.666666666666667,0,0,0,1,0.5,0.333333333333333,0.166666666666667,0,0.5,1,0.25,0.5,0,0.25,0.75,0.25,0.5,1,0,0.25,0.5,0.75,0.5
5=0.5,0.5,0.166666666666667,0,0,0.666666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0,0,0,0,0.5,0.5,0,0,0,0.5,0.5,0,0,0.75,1,0.5
0=0.5,0.333333333333333,0.5,0.166666666666667,0,0.75,0,0,0.5,0,0.5,0.5,0,0.75,0,0,0.5,0,0.25,1,0,0.5,1,0.5,0.5
9=0.75,0.5,0.25,0,0,1,0,0.25,0,0,0.5,0.5,0,1,0,0,1,1,1,1,0,0,0.5,0,1
0=0.833333333333333,0.333333333333333,0.166666666666667,0,0,0.5,0,0.25,0.25,0,0,0.5,0,0.5,0,0,0.25,0.75,0.5,0.5,0,0,0.25,0.75,0.5
6=0,0.5,0.5,0.5,0,0.5,0.5,0,0,0,0.75,0.75,0.5,1,0.5,0.75,0.25,0,1,1,1,1,1,0,0
9=0.666666666666667,0.5,0.5,0.166666666666667,0,0.75,0,0,1,0,0,0.75,0.5,0.75,1,0,0,0,0.5,1,0,1,0.75,0.5,0.5
0=0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0,1,0,0,0.75,0.5,0.25,0.5,0,0.25,1,0,0.75,0.75,0,0.75,0,0,0.5,0.75,0.25
7=0.5,0.5,0.5,1,0.5,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0.25,1,0.5,0
8=0.25,0.25,0.75,0.5,0,0.75,0.5,0.5,0.5,0.5,0,1,0.75,0.5,0,0.25,0.5,0.25,0.5,0.5,0,0.5,0,0,0
8=0.166666666666667,0.833333333333333,0.5,0.5,0.333333333333333,0.25,1,0.5,0.5,0,0.25,1,0.5,0.75,0,1,0.5,0,1,0,0.25,0.75,0.5,0.25,0

// 沙巴会员。定点识别
7 = 0.25,0.8,0.85,0.866666666666667,0.933333333333333,0.35,0.5,0.25,0.533333333333333,0.733333333333333,0.25,0.15,0.55,0.733333333333333,0.333333333333333,0.5,0.375,0.8125,0.166666666666667,0.0833333333333333,0.375,0.875,0.3125,0.0833333333333333,0.333333333333333
0 = 0.3,0.4,0.75,0.666666666666667,0.666666666666667,0.3,1,0.4,0.533333333333333,1,0.5,0.9,0.15,0.866666666666667,1,0.5625,0.6875,0.1875,1,0.666666666666667,0.375,0.875,0.75,0.5,0.25
6 = 0.3,0.15,0.5,0.666666666666667,0.466666666666667,0.15,0.75,0.65,0.2,0.2,0.65,0.95,0.5,1,0.666666666666667,0.625,0.75,0.1875,1,0.916666666666667,0.375,0.8125,0.75,0.833333333333333,0.583333333333333
9 = 0.45,0.55,0.7,0.733333333333333,0.533333333333333,0.3,1,0.2,0.6,1,0.2,0.8,0.6,1,0.933333333333333,0.1875,0.1875,0.4375,0.916666666666667,0.333333333333333,0.25,0.75,0.6875,0.416666666666667,0.416666666666667
8 = 0.1,0.45,0.7,0.6,0.733333333333333,0.2,1,0.5,0.533333333333333,1,0.5,0.85,0.6,1,0.666666666666667,0.8125,0.5625,0.1875,1,0.833333333333333,0.5,0.8125,0.75,0.75,0.333333333333333
5 = 0.35,0.5,0.8,0.866666666666667,1,0.15,0.8,0.25,0.333333333333333,0.2,0.15,0.6,0.65,1,0.533333333333333,0.375,0.25,0.4375,1,0.833333333333333,0.625,0.75,0.875,0.666666666666667,0.166666666666667
1 = 0.3,0.5,0.666666666666667,1,0.6,0.15,0.25,0.866666666666667,1,0.133333333333333,0.3125,0.0625,1,0.833333333333333,0.333333333333333,0.3125,0.375,1,0.75,0.0833333333333333,0.375,0.75,1,0.666666666666667,0.333333333333333
8 = 0.25,0.55,0.7,0.6,0.8,0.25,1,0.45,0.466666666666667,1,0.25,0.85,0.55,1,0.6,0.8125,0.6875,0.125,1,0.833333333333333,0.5,0.8125,0.6875,0.666666666666667,0.333333333333333
4 = 0.3,0.25,0.3,0.8,0.6,0.2,0.5,0.85,1,0.466666666666667,0.35,0.7,0.6,1,0.533333333333333,0.5625,0.5625,0.9375,0.833333333333333,0.5,0.3125,0.3125,1,0.666666666666667,0.166666666666667
2 = 0.2,0.7,0.65,0.8,0.666666666666667,0.1,0.5,0.2,0.933333333333333,0.8,0.15,0.4,0.8,0.6,0.2,0.3125,0.75,0.25,0.583333333333333,0.416666666666667,0.9375,1,1,1,0.0833333333333333
3 = 0.1,0.6,0.7,0.666666666666667,0.6,0.05,0.4,0.35,0.933333333333333,0.8,0.05,0.5,0.85,0.8,0.4,0.25,0.3125,0.625,1,0.5,0.75,0.6875,0.8125,0.666666666666667,0.0833333333333333

// 波音
6 = 0.25,0.75,0.75,0.5,0,1,0,0,0.5,0,1,0.5,0.75,0.5,0,1,0,0,1,1,0.25,0.75,0.75,0.5,0
8 = 0.25,0.75,0.75,0.5,0,0.75,0.25,0.25,1,0.5,0.25,0.75,0.75,0.5,0,1,0,0,1,1,0.25,0.75,0.75,0.5,0

// 大锅 区级系统
9 = 0.444444444444444,0.333333333333333,0.333333333333333,0,0,0.666666666666667,0,0.666666666666667,0,0,0.555555555555556,0.333333333333333,0.777777777777778,0,0,0,0.111111111111111,0.555555555555556,0,0,0.444444444444444,0.444444444444444,0,0,0
8 = 0.555555555555556,0.333333333333333,0.555555555555556,0,0,0.777777777777778,0.111111111111111,0.666666666666667,0,0,0.222222222222222,0.888888888888889,0.111111111111111,0,0,0.555555555555556,0.111111111111111,0.777777777777778,0,0,0.555555555555556,0.333333333333333,0.555555555555556,0,0
5 = 0.222222222222222,0.666666666666667,0.333333333333333,0,0,0.555555555555556,0.444444444444444,0,0,0,0,0.444444444444444,0.555555555555556,0,0,0,0,0.333333333333333,0,0,0.555555555555556,0.333333333333333,0.111111111111111,0,0
1 = 0.333333333333333,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0.333333333333333,1,1,0.333333333333333,0.333333333333333
6 = 0,0.444444444444444,0.444444444444444,0,0,0.555555555555556,0.111111111111111,0,0,0,0.777777777777778,0.333333333333333,0.555555555555556,0,0,0.666666666666667,0,0.666666666666667,0,0,0.333333333333333,0.333333333333333,0.444444444444444,0,0
0 = 0.333333333333333,0.333333333333333,0.333333333333333,0,0,0.555555555555556,0,0.555555555555556,0,0,0.666666666666667,0,0.666666666666667,0,0,0.555555555555556,0,0.555555555555556,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0
2 = 0.444444444444444,0.777777777777778,0.333333333333333,0,0,0.111111111111111,0,0.666666666666667,0,0,0,0.222222222222222,0.222222222222222,0,0,0,0.333333333333333,0,0,0,0.666666666666667,0.666666666666667,0.666666666666667,0,0
3 = 0.444444444444444,0.777777777777778,0.222222222222222,0,0,0,0.333333333333333,0.222222222222222,0,0,0.111111111111111,0.777777777777778,0.333333333333333,0,0,0,0,0.666666666666667,0,0,0.555555555555556,0.333333333333333,0.222222222222222,0,0
7 = 0.555555555555556,0.666666666666667,0.666666666666667,0,0,0,0,0.333333333333333,0,0,0,0.222222222222222,0.111111111111111,0,0,0,0.333333333333333,0,0,0,0,0.333333333333333,0,0,0

// 大锅 市级系统
4 = 0,0.666666666666667,0.333333333333333,0,0,0.5,0.5,0.333333333333333,0,0,0.5,0.666666666666667,0.666666666666667,0,0,0,0.111111111111111,0.111111111111111,0,0,0,0,0,0,0
2 = 0.5,0.5,0.416666666666667,0,0,0,0.416666666666667,0.25,0,0,0.666666666666667,0.333333333333333,0.166666666666667,0,0,0.333333333333333,0.333333333333333,0.222222222222222,0,0,0,0,0,0,0
7 = 0.5,0.5,0.583333333333333,0,0,0,0.5,0.0833333333333333,0,0,0.333333333333333,0.25,0,0,0,0.222222222222222,0,0,0,0,0,0,0,0,0
1 = 0.583333333333333,0.666666666666667,0,0,0,0,0.666666666666667,0,0,0,0.25,0.75,0.166666666666667,0,0,0.333333333333333,0.333333333333333,0.222222222222222,0,0,0,0,0,0,0
9 = 0.666666666666667,0.5,0.5,0,0,0.666666666666667,0.5,0.833333333333333,0,0,0.25,0.25,0.583333333333333,0,0,0.111111111111111,0.333333333333333,0,0,0,0,0,0,0,0
3 = 0.5,0.5,0.5,0,0,0.333333333333333,0.666666666666667,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0.583333333333333,0,0,0.222222222222222,0.333333333333333,0,0,0,0,0,0,0,0
0 = 0.5,0.5,0.5,0,0,0.666666666666667,0,0.666666666666667,0,0,0.666666666666667,0.25,0.666666666666667,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0
8 = 0.583333333333333,0.5,0.583333333333333,0,0,0.5,0.666666666666667,0.416666666666667,0,0,0.75,0.25,0.75,0,0,0.111111111111111,0.333333333333333,0.111111111111111,0,0,0,0,0,0,0
6 = 0.416666666666667,0.5,0.333333333333333,0,0,0.833333333333333,0.5,0.5,0,0,0.666666666666667,0.25,0.75,0,0,0,0.333333333333333,0.111111111111111,0,0,0,0,0,0,0
5 = 0.833333333333333,0.5,0.333333333333333,0,0,0.666666666666667,0.5,0.25,0,0,0.333333333333333,0.333333333333333,0.583333333333333,0,0,0.222222222222222,0.333333333333333,0,0,0,0,0,0,0,0

// 久游注册
y = 0.5,0,0,0.333333333333333,0.666666666666667,0.5,0,0,1,0,0,0.5,1,0,0,0,0.5,0,0,0,0,0.5,0,0,0
q = 0.25,0.5,0.5,1,1,0.5,0,0,0,1,0.5,0,0.5,1,0,0.25,0.5,0,1,0,0,0,0,1,0
b = 1,0,0,0,0,1,0.5,0.666666666666667,0.5,0,1,0.166666666666667,0,0.666666666666667,1,1,0.25,0,0.75,1,1,0.75,1,0.75,0
6 = 0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.333333333333333,0.333333333333333,0,0,0.75,0,0,0.5,0,0.5,0,0,0.5,0,0.75,0.5,0.5,0.25,0
m = 0.5,0.5,0.75,0.5,0.75,0.5,0,0.75,0,0.5,0.333333333333333,0,0.5,0,0.5,0.333333333333333,0.333333333333333,0,0,0.5,0.333333333333333,0.333333333333333,0,0,0.5
3 = 0.5,0.5,0.5,0.5,0.5,0,0,0,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,0,0,1,0.5,0.5,0.5,0.5,0.5
4 = 0,0.25,1,1,0,0,0.5,1,1,0,0.5,0,1,1,0,0.5,0.5,1,1,0.5,0,0,1,1,0
R = 0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0,0.5,0,0.5,0.5,0,0.75,0.75,0,0,0,0.5,0,1,0,0,0.5,0,0,0.5,0.5
G = 0.166666666666667,0.833333333333333,0.666666666666667,0.666666666666667,0.666666666666667,1,0.166666666666667,0,0,0,1,0,0,0,1,0.75,0.75,0,0,1,0,0.75,1,1,1
x = 0,0.5,0,0,0.5,0,0.25,0.25,0.5,0,0,0,0.75,0,0,0,0.5,0,0.5,0,0.5,0,0,0.25,0.25
H = 0.5,0,0,0,1,0.5,0,0,0,1,0.75,0.5,0.5,0.5,1,0.5,0,0,0,1,0.5,0,0,0,1
g = 0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,1,0.5,0,0,0,1,0.5,0,0.25,1,0,0.25,0.5,0.25,1,0,0.75,0.5,0.5,0,0
r = 1,0.5,1,1,1,1,0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5 = 0.75,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0,1,0.5,0.5,0.5,0.5,0
d = 0,0,0,0,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,0.5,0,0,0,1,0.5,0,0,0,1,0.25,0.5,0.5,0.5,1
s = 0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0,0,0,1,1,1,1,1,0
b = 0.166666666666667,0.333333333333333,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,1,0.5,0,0,0.5,0.5,0.75,0.5,0.5,0,0
N = 0.75,0,0,0,1,0.75,0.75,0,0,1,0.5,0.25,0.75,0,1,0.5,0,0.25,0.75,1,0.5,0,0,0.25,1
a = 0.25,1,1,0.5,0,0.25,0,0.5,1,0,0.75,0.5,0.75,1,0,1,1,1,1,1,0.5,1,0,1,1
T = 0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0
P = 1,0.666666666666667,0.666666666666667,1,0.666666666666667,1,0.333333333333333,0.5,1,0.666666666666667,1,0.5,0.5,0,0,1,0,0,0,0,1,0,0,0,0
6 = 0.25,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0.75,0.5,0.5,0.5,0,0.5,0,0,0,1,0.25,0.5,0.5,0.5,0
S = 0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.25,0,0,0,0,0.25,0.5,0.5,0,0,0,0,0,1,0.5,0.5,0.5,0.5,0
O = 0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0,0,0,0.5,0.5,0,0,0,0.5,0.5,0,0,0,0.5,0.25,0.5,0.5,0.5,0.25
D = 0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0.5,0,0,0,0.5,0.5,0,0,0,0.5,0.5,0,0,0,0.5,0.75,0.5,0.5,0.5,0
2 = 0.5,0.5,0.5,0.5,0,0,0,0,0,1,0,0,0,0.5,0.5,0,0.25,0.5,0,0,0,0.5,0,0,0
F = 0.25,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0.5,0.5,0.5,0,0,0.5,0,0,0,0,0.5,0,0,0,0
e = 0,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
k = 1,0,0,0,0,1,0,0.75,0.25,0,1,0.75,0.5,0,0,1,0.25,1,0.25,0,1,0,0.25,1,0.5
F = 1,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,1,0.333333333333333,0.333333333333333,0.333333333333333,0,1,0.5,0.5,0.5,0,1,0,0,0,0,1,0,0,0,0
7 = 0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0,0,0.5,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0
L = 1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1
4 = 0,0.166666666666667,0.666666666666667,0,0,0.166666666666667,0.333333333333333,0.5,0,0,0.5,0,0.5,0,0,0.5,0.5,0.75,0.5,0.5,0,0,0.5,0,0
4 = 0,0,0.333333333333333,1,0.666666666666667,0,0.5,0,1,0,0.5,0,0,1,0,0.5,0.5,1,0.5,0.5,0,0,1,0,0
5 = 0,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.333333333333333,0.333333333333333,0,0,0,0,0.25,0.5,0,0,0,0,0.5,0,0.5,0.5,0.5,0.25,0
3 = 0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0,0.333333333333333,0.333333333333333,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0.5,0.5,0.5,0.25,0
v = 0.5,0,0,0.5,0.5,0.5,0,0,1,0,0,0.5,1,0,0,0,0.5,0.5,0,0,0,0.5,0,0,0
p = 0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0,0,0,1,0.75,0,0,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0,0,0,0
2 = 0.666666666666667,0.666666666666667,0.666666666666667,1,0.666666666666667,0,0,0.5,1,0.5,0,0.75,0.5,0,0,0.75,0.25,0,0,0,1,1,1,1,1
P = 0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0,0,0.333333333333333,0.666666666666667,0.75,0.5,0.5,0,0,0.5,0,0,0,0,0.5,0,0,0,0
R = 1,0.666666666666667,0.833333333333333,0.333333333333333,0,1,0,0.75,0.5,0,1,1,0.75,0,0,1,0,0.75,0.25,0,1,0,0,0.75,0.5
f = 0,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
Y = 0.555555555555556,0.111111111111111,0,0.5,0.5,0,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0.333333333333333,0.5,0,0,0,0.333333333333333,0.5,0,0,0,0.333333333333333,0.5,0,0
a = 0,0.5,0.5,0.5,1,0,0,0,0,1,0.25,0.5,0.5,0.5,1,0.75,0,0,1,0,0.5,1,1,0,1
V = 0.5,0,0,0.333333333333333,0.333333333333333,0.25,0.25,0,0.5,0,0,0.5,0.25,0.25,0,0,0.5,0.5,0,0,0,0,0.5,0,0
U = 0.5,0,0,0,1,0.5,0,0,0,1,0.5,0,0,0,1,0.5,0,0,0,1,0.25,0.5,0.5,0.5,0
2 = 0.666666666666667,0.666666666666667,0.666666666666667,0.5,0,0,0,0.333333333333333,0.833333333333333,0,0.166666666666667,0.666666666666667,0.333333333333333,0,0,1,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5
E = 0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0,0.5,0,0,0,0,0.5,0,0,0,0,0.75,0.5,0.5,0.5,0.5
L = 0,0.5,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.75,0.5,0.5,0.5,0.5
z = 0.25,0.5,0.5,0.5,1,0,0,0.25,0.5,0,0,0.25,0.25,0,0,0.25,0.25,0,0,0,1,1,1,1,0
2 = 0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0.5,0,0,0,0.5,0,0,0.25,0.5,0,0,0,0.75,0.5,0.5,0.25,0
Q = 0.333333333333333,0.777777777777778,0.777777777777778,0.166666666666667,0,0.777777777777778,0,0.111111111111111,1,0,0.777777777777778,0,0.111111111111111,1,0,0.333333333333333,0.777777777777778,0.777777777777778,0.166666666666667,0,0,0,0.333333333333333,1,0.75
3 = 0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0.5,0.5,0,0,0,0,1,0.5,0.5,0.5,0.5,0
Q = 0.222222222222222,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,0,0.5,0.333333333333333,0,0,0,0.5,0.222222222222222,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0.5,0.5
5 = 0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0,1,0.5,0.5,0.5,0.5,0
g = 0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,0.5,0,0,0,1,0.5,0,0,0.5,1,0,0.5,0.5,0,1,0.25,0.5,0.5,0.5,0
A = 0,0,1,0,0,0,0.5,0.5,0.5,0,0,0.5,0,1,0,0.25,0.5,0.5,0.75,0.5,0.5,0,0,0.25,0.75
C = 0.166666666666667,0.333333333333333,0.333333333333333,0.5,0.333333333333333,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.25,0.5,0.5,0.25,0
n = 1,0.75,1,1,0.5,1,0.25,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1
t = 0.333333333333333,1,1,0.333333333333333,0.333333333333333,0.5,1,1,0.5,0.5,0,1,1,0,0,0,1,1,0,0,0,0.5,1,1,1
K = 0.5,0,0.333333333333333,0.333333333333333,0,0.5,0.5,0,0,0,0.75,0.5,0,0,0,0.5,0,0.5,0,0,0.5,0,0,0.5,0.5
W = 0.333333333333333,0.111111111111111,0.333333333333333,0,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0,0.666666666666667,0,0.666666666666667,0,0,0.5,0,0.5,0,0
Y = 0.5,0,0,0.166666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0,0,0.5,0.5,0,0,0,0.5,0.25,0,0,0,0.5,0,0,0
h = 1,0,0,0,0,1,0.5,0.666666666666667,0.833333333333333,0.666666666666667,1,0.25,0,0.5,1,1,0,0,0.5,1,1,0,0,0.5,1
j = 0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.5,0.5,1,0,0
